Flame_retardant_AdditionAmount(wt%),Curing_agent_AdditionAmount(wt%),MW_FR,EEW,AMW_FR,Mp_FR,Mi_FR,RBF_FR,Sp_FR,Curing_Tem1,O%_FR,H%_FR,Si_FR,N%_FR,MCD_FR,MW_EP,C%_FR,Curing_Tem2,ARR_FR,nTA_FR,Curing_Time2,MW_Curing_Agent,RBN_FR,Fsp3_FR,Curing_Time1,Curing_Tem3,nHDon_FR,nDB_FR,AMW_EP,nHet_FR,RFD_FR,AP_FR,AMW_Curing_Agent,nCsp3_FR,nBM_FR,nN_FR,nO_FR,nH_FR,Curing_Time3,max_conj_path_FR,nP_FR,RCI_FR,H-048_FR,GD_FR,NNRS_FR,H-047_FR,H-050_FR,nAA_FR,Mp_Curing_Agent,nArOH_FR,H-052_FR,nHAcc_FR,C-006_FR,Curing_Tem4,nCs_FR,nCbH_FR,C-025_FR,SCBO_FR,nCp_FR,O-059_FR,C-026_FR,nRNHR_FR,O-058_FR,Si_Curing_Agent,nR05_FR,O-057_FR,Rbrid_FR,NRS_FR,H-046_FR,nCb-_FR,nArNH2_FR,nCsp3_Curing_Agent,nHM_FR,nROH_FR,nArOR_FR,O-056_FR,C-005_FR,nBO_FR,nC_FR,C-002_FR,P-116_FR,Sp_Curing_Agent,C%_Curing_Agent,nCt_FR,C-001_FR,LOI
15,17,688.78,196,7.827045455,0.735802273,1.09945,0.127659574,64.7506,120,2.272727273,43.18181818,96.7516,2.272727273,0.84,340.45,50,150,0.75,2,2,198.29,12,0.045454545,2,180,2,2,6.947959184,6,0,0.84,6.837586207,2,44,2,2,38,2,14,2,1,2,0.045714286,1,34,2,42,0.675165517,0,0,4,0,120,0,34,2,79,0,0,6,0,2,32.4878,0,0,0,7,0,8,0,1,2,0,0,0,0,56,44,0,2,19.5798,44.82758621,0,0,1
16,16.8,688.78,196,7.827045455,0.735802273,1.09945,0.127659574,64.7506,120,2.272727273,43.18181818,96.7516,2.272727273,0.84,340.45,50,150,0.75,2,2,198.29,12,0.045454545,2,180,2,2,6.947959184,6,0,0.84,6.837586207,2,44,2,2,38,2,14,2,1,2,0.045714286,1,34,2,42,0.675165517,0,0,4,0,120,0,34,2,79,0,0,6,0,2,32.4878,0,0,0,7,0,8,0,1,2,0,0,0,0,56,44,0,2,19.5798,44.82758621,0,0,1
17,16.6,688.78,196,7.827045455,0.735802273,1.09945,0.127659574,64.7506,120,2.272727273,43.18181818,96.7516,2.272727273,0.84,340.45,50,150,0.75,2,2,198.29,12,0.045454545,2,180,2,2,6.947959184,6,0,0.84,6.837586207,2,44,2,2,38,2,14,2,1,2,0.045714286,1,34,2,42,0.675165517,0,0,4,0,120,0,34,2,79,0,0,6,0,2,32.4878,0,0,0,7,0,8,0,1,2,0,0,0,0,56,44,0,2,19.5798,44.82758621,0,0,1
18,16.4,688.78,196,7.827045455,0.735802273,1.09945,0.127659574,64.7506,120,2.272727273,43.18181818,96.7516,2.272727273,0.84,340.45,50,150,0.75,2,2,198.29,12,0.045454545,2,180,2,2,6.947959184,6,0,0.84,6.837586207,2,44,2,2,38,2,14,2,1,2,0.045714286,1,34,2,42,0.675165517,0,0,4,0,120,0,34,2,79,0,0,6,0,2,32.4878,0,0,0,7,0,8,0,1,2,0,0,0,0,56,44,0,2,19.5798,44.82758621,0,0,1
19,16.2,688.78,196,7.827045455,0.735802273,1.09945,0.127659574,64.7506,120,2.272727273,43.18181818,96.7516,2.272727273,0.84,340.45,50,150,0.75,2,2,198.29,12,0.045454545,2,180,2,2,6.947959184,6,0,0.84,6.837586207,2,44,2,2,38,2,14,2,1,2,0.045714286,1,34,2,42,0.675165517,0,0,4,0,120,0,34,2,79,0,0,6,0,2,32.4878,0,0,0,7,0,8,0,1,2,0,0,0,0,56,44,0,2,19.5798,44.82758621,0,0,1
20,16,688.78,196,7.827045455,0.735802273,1.09945,0.127659574,64.7506,120,2.272727273,43.18181818,96.7516,2.272727273,0.84,340.45,50,150,0.75,2,2,198.29,12,0.045454545,2,180,2,2,6.947959184,6,0,0.84,6.837586207,2,44,2,2,38,2,14,2,1,2,0.045714286,1,34,2,42,0.675165517,0,0,4,0,120,0,34,2,79,0,0,6,0,2,32.4878,0,0,0,7,0,8,0,1,2,0,0,0,0,56,44,0,2,19.5798,44.82758621,0,0,1
1,19.8,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
2,19.6,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
3,19.4,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
4,19.2,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
5,19,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
6,18.8,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
7,18.6,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
8,18.4,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
9,18.2,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
10,18,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
11,17.8,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
12,17.6,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
13,17.4,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
14,17.2,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
15,17,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
16,16.8,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
17,16.6,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
18,16.4,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
19,16.2,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
20,16,720.78,196,8.008666667,0.729551111,1.101893333,0.125,65.6596,120,4.444444444,42.22222222,99.1704,2.222222222,0.807692308,340.45,48.88888889,150,0.724137931,4,2,198.29,12,0.045454545,2,180,4,2,6.947959184,8,0,0.807692308,6.837586207,2,44,2,4,38,2,14,2,1,2,0.043740573,1,32,4,42,0.675165517,2,0,6,0,120,0,32,2,81,0,0,8,0,2,32.4878,0,2,0,7,0,10,0,1,2,0,0,0,0,58,44,0,2,19.5798,44.82758621,0,0,1
1,19.8,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
2,19.6,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
3,19.4,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
4,19.2,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
5,19,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
6,18.8,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
7,18.6,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
8,18.4,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
9,18.2,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
10,18,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
11,17.8,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
12,17.6,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
13,17.4,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
14,17.2,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
15,17,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
16,16.8,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
17,16.6,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
18,16.4,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
19,16.2,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
20,16,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,120,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
1,19.8,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
2,19.6,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
3,19.4,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
4,19.2,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
5,19,348.4,196,7.573913043,0.716656522,1.102384783,0.083333333,32.9662,120,4.347826087,45.65217391,50.7097,0,0.72,340.45,47.82608696,150,0.666666667,5,2,198.29,4,0.136363636,2,180,0,2,6.947959184,3,0,0.72,6.837586207,3,20,0,2,21,2,22,1,1,0,0.09,1,12,0,18,0.675165517,0,0,2,0,120,0,12,4,38,3,0,2,0,2,32.4878,0,0,0,3,9,6,0,1,1,0,0,0,0,27,22,0,1,19.5798,44.82758621,0,3,1
