Flame_retardant_AdditionAmount(wt%),Curing_agent_AdditionAmount(wt%),MW_FR,EEW,AMW_FR,Mp_FR,Mi_FR,RBF_FR,Sp_FR,Curing_Tem1,O%_FR,H%_FR,Si_FR,N%_FR,MCD_FR,MW_EP,C%_FR,Curing_Tem2,ARR_FR,nTA_FR,Curing_Time2,MW_Curing_Agent,RBN_FR,Fsp3_FR,Curing_Time1,Curing_Tem3,nHDon_FR,nDB_FR,AMW_EP,nHet_FR,RFD_FR,AP_FR,AMW_Curing_Agent,nCsp3_FR,nBM_FR,nN_FR,nO_FR,nH_FR,Curing_Time3,max_conj_path_FR,nP_FR,RCI_FR,H-048_FR,GD_FR,NNRS_FR,H-047_FR,H-050_FR,nAA_FR,Mp_Curing_Agent,nArOH_FR,H-052_FR,nHAcc_FR,C-006_FR,Curing_Tem4,nCs_FR,nCbH_FR,C-025_FR,SCBO_FR,nCp_FR,O-059_FR,C-026_FR,nRNHR_FR,O-058_FR,Si_Curing_Agent,nR05_FR,O-057_FR,Rbrid_FR,NRS_FR,H-046_FR,nCb-_FR,nArNH2_FR,nCsp3_Curing_Agent,nHM_FR,nROH_FR,nArOR_FR,O-056_FR,C-005_FR,nBO_FR,nC_FR,C-002_FR,P-116_FR,Sp_Curing_Agent,C%_Curing_Agent,nCt_FR,C-001_FR,LOI
5,19,436.33,196,8.232641509,0.612777358,1.146660377,0.222222222,32.4772,120,22.64150943,49.05660377,60.773,0,0.407407407,340.45,24.52830189,150,0,4,2,198.29,12,1,2,180,2,2,6.947959184,14,0,0,6.837586207,13,2,0,12,26,2,0,2,1.090909091,0,0.07977208,0.5,24,2,0,0.675165517,0,0,12,12,0,0,0,0,30,2,8,0,0,2,32.4878,0,0,0,1,0,0,0,1,2,2,0,2,0,28,13,0,0,19.5798,44.82758621,0,0,1
5,19,401.44,196,8.0288,0.729098,1.106766,0.113207547,36.4549,120,2,42,55.3383,2,0.827586207,340.45,50,150,0.75,2,2,198.29,6,0.04,2,180,1,1,6.947959184,4,0,0.827586207,6.837586207,1,25,1,1,21,2,14,1,1,1,0.078817734,1,19,1,24,0.675165517,0,0,3,0,0,0,19,1,45,0,0,4,0,1,32.4878,0,0,0,4,0,5,0,1,1,0,0,0,0,32,25,0,1,19.5798,44.82758621,0,0,1
5,19,465.63,196,6.74826087,0.660169565,1.126026087,0.14084507,45.5517,120,2.898550725,52.17391304,77.6958,4.347826087,0.545454545,340.45,39.13043478,150,0.514285714,7,2,198.29,10,0.333333333,2,180,0,1,6.947959184,6,0,0.545454545,6.837586207,9,19,3,2,36,2,14,1,1,0,0.066287879,1,36,0,18,0.675165517,0,0,5,3,0,0,12,3,45,0,0,3,0,1,32.4878,0,0,0,3,0,6,0,1,1,0,0,0,6,35,27,0,1,19.5798,44.82758621,0,0,1
5,19,480.36,196,9.418823529,0.748217647,1.099317647,0.090909091,38.1591,120,13.7254902,35.29411765,56.0652,0,0.787878788,340.45,47.05882353,150,0.648648649,4,2,198.29,5,0,2,180,2,2,6.947959184,9,0.153846154,0.727272727,6.837586207,0,26,0,7,18,2,20,2,1.153846154,0,0.070075758,0.6,16,2,24,0.675165517,1,0,7,0,0,0,16,2,51,0,0,6,0,2,32.4878,0,1,2,3,0,8,0,1,2,1,0,1,0,37,24,0,1,19.5798,44.82758621,0,0,1
5,19,1243.22,196,8.288133333,0.728716,1.100728,0.116564417,109.3074,120,8,41.33333333,165.1092,0,0.772727273,340.45,48,150,0.594059406,6,2,198.29,19,0.166666667,2,180,2,4,6.947959184,16,0.235294118,0.681818182,6.837586207,12,64,0,12,62,2,14,4,1.235294118,0,0.026384535,0.428571429,52,2,60,0.675165517,0,4,12,6,0,6,38,12,135,0,0,10,0,4,32.4878,0,0,8,6,4,22,0,1,4,2,2,2,0,101,72,4,4,19.5798,44.82758621,0,0,1
5,19,941.09,196,8.043504274,0.733784615,1.099501709,0.126984127,85.8528,120,6.837606838,42.73504274,128.6417,0,0.776119403,340.45,47.86324786,150,0.631578947,4,2,198.29,16,0.142857143,2,180,0,2,6.947959184,11,0.153846154,0.71641791,6.837586207,8,50,0,8,50,2,14,2,1.153846154,0,0.034373587,0.6,42,0,48,0.675165517,0,4,8,2,0,4,32,6,102,0,0,10,0,2,32.4878,0,0,4,6,4,16,0,1,3,0,2,0,2,76,56,4,2,19.5798,44.82758621,0,0,1
5,19,3581.84,196,7.786608696,0.655041304,1.121203261,0.179752066,301.319,120,13.91304348,44.56521739,515.7535,0,0.525490196,340.45,40.86956522,150,0.430107527,51,2,198.29,87,0.345744681,2,180,30,6,6.947959184,67,0.104477612,0.470588235,6.837586207,65,126,0,64,205,2,14,3,1.104477612,0,0.0086151,0.72,155,30,120,0.675165517,6,6,64,18,0,24,62,26,345,13,2,32,0,6,32.4878,2,6,7,18,9,58,0,1,3,24,20,24,12,279,188,3,3,19.5798,44.82758621,8,3,1
5,19,425.34,196,8.680408163,0.633,1.165120408,0.155555556,31.017,120,22.44897959,53.06122449,57.0909,6.12244898,0,340.45,10.20408163,150,0,12,2,198.29,7,1,2,180,14,3,6.947959184,18,0,0,6.837586207,5,3,3,11,26,2,0,3,0,0,0.075098814,0,10,14,0,0.675165517,0,0,11,2,0,1,0,0,22,1,2,0,0,3,32.4878,0,0,0,0,0,0,0,1,4,3,0,3,2,19,5,1,0,19.5798,44.82758621,0,0,1
5,19,582.76,196,6.475111111,0.604426667,1.15176,0.266666667,54.3984,120,6.666666667,57.77777778,103.6584,6.666666667,0.157894737,340.45,26.66666667,150,0,8,2,198.29,24,0.833333333,2,180,8,4,6.947959184,14,0,0,6.837586207,20,4,6,6,52,2,4,2,1,2,0.054054054,1,27,8,0,0.675165517,0,12,12,12,0,1,0,0,42,6,4,0,4,2,32.4878,0,0,0,1,2,0,0,1,2,0,0,0,0,38,24,1,0,19.5798,44.82758621,1,4,1
5,19,719.76,196,9.470526316,0.771609211,1.099985526,0.095238095,58.6423,120,5.263157895,35.52631579,83.5989,6.578947368,0.87755102,340.45,47.36842105,150,0.684210526,2,2,198.29,8,0.055555556,2,180,3,2,6.947959184,13,0.186046512,0.795918367,6.837586207,2,41,5,4,27,2,14,2,1.186046512,4,0.048469388,0.555555556,20,3,39,0.675165517,0,0,8,0,0,0,16,4,78.5,0,0,4,0,2,32.4878,3,0,4,5,0,8,0,1,4,0,0,0,0,57,36,0,2,19.5798,44.82758621,0,0,1
5,19,484.16,196,7.809032258,0.698683871,1.108212903,0.090909091,43.3184,120,9.677419355,41.93548387,68.7092,3.225806452,0.833333333,340.45,41.93548387,150,0.45,2,2,198.29,6,0.230769231,2,180,2,2,6.947959184,10,0,0.5,6.837586207,6,20,2,6,26,2,8,0,1,0,0.063492063,1,22,2,18,0.675165517,2,0,8,4,0,2,12,2,51,0,4,4,0,0,32.4878,0,2,0,5,0,6,0,1,0,0,0,0,0,40,26,0,0,19.5798,44.82758621,0,0,1
5,19,324.33,196,8.10825,0.7224475,1.1022175,0.095238095,28.8979,120,7.5,42.5,44.0887,0,0.782608696,340.45,47.5,150,0.72,3,2,198.29,4,0.052631579,2,180,2,1,6.947959184,4,0,0.782608696,6.837586207,1,19,0,3,17,2,14,1,1,1,0.098814229,1,14,2,18,0.675165517,1,0,3,0,0,0,14,1,35,0,0,3,0,1,32.4878,0,1,0,3,0,4,0,1,1,1,0,1,0,25,19,0,1,19.5798,44.82758621,0,0,1
5,19,1204.86,196,7.171785714,0.660008929,1.14555,0.285714286,110.8815,120,10.71428571,57.14285714,192.4524,5.357142857,0.083333333,340.45,21.42857143,150,0,18,2,198.29,48,1,2,180,6,3,6.947959184,36,0,0,6.837586207,36,3,9,18,96,2,6,3,1,0,0.028169014,1,78,6,0,0.675165517,0,0,27,12,0,6,0,0,75,0,18,0,0,0,32.4878,0,0,0,1,0,0,0,1,9,0,0,0,18,72,36,6,0,19.5798,44.82758621,0,0,1
5,19,600.3,196,7.146428571,0.709690476,1.126110714,0.253333333,59.614,120,9.523809524,57.14285714,94.5933,1.19047619,0,340.45,26.19047619,150,0,8,2,198.29,19,1,2,180,1,4,6.947959184,14,0,0,6.837586207,22,4,1,8,48,2,0,0,0,0,0.042857143,0,12,1,0,0.675165517,0,2,8,3,0,16,0,0,31,2,0,0,0,4,32.4878,0,0,0,0,33,0,0,1,5,1,0,1,2,27,22,16,0,19.5798,44.82758621,0,1,1
5,19,913.38,196,7.365967742,0.688695161,1.123004032,0.2,85.3982,120,11.29032258,52.41935484,139.2525,0,0.525423729,340.45,32.25806452,150,0.184615385,6,2,198.29,26,0.7,2,180,1,1,6.947959184,19,0.129032258,0.203389831,6.837586207,28,13,0,14,65,2,14,1,1.129032258,0,0.03798948,0.714285714,56,1,12,0.675165517,0,0,14,16,0,8,8,2,72,0,11,2,0,1,32.4878,0,0,2,5,0,4,0,1,5,1,0,1,4,65,40,4,1,19.5798,44.82758621,0,0,1
5,19,383.45,196,7.669,0.730348,1.099972,0.113207547,36.5174,120,2,44,54.9986,2,0.857142857,340.45,50,150,0.774193548,1,2,198.29,6,0.04,2,180,1,1,6.947959184,3,0,0.857142857,6.837586207,1,25,1,1,22,2,14,1,1,1,0.082010582,1,20,1,24,0.675165517,0,0,2,0,0,0,20,1,44,0,0,3,0,1,32.4878,0,0,0,4,0,4,0,1,1,0,0,0,0,31,25,0,1,19.5798,44.82758621,0,0,1
5,19,1477.14,196,9.118148148,0.650674074,1.156122222,0.074074074,105.4092,120,14.81481481,40.74074074,187.2918,14.81481481,0.6875,340.45,25.92592593,150,0,18,2,198.29,12,0.142857143,2,180,24,30,6.947959184,54,0,0,6.837586207,6,30,24,24,66,2,4,6,1,24,0.021052632,1,6,24,0,0.675165517,0,0,36,0,0,6,0,0,126,0,6,0,0,6,32.4878,12,0,0,13,0,0,0,1,6,0,0,0,0,96,42,0,0,19.5798,44.82758621,0,0,1
5,19,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,120,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,150,0.677419355,4,2,198.29,8,0.045454545,2,180,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,2,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,0,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,1
5,19,166.08,196,9.769411765,0.647052941,1.143029412,0.055555556,10.9999,120,29.41176471,41.17647059,19.4315,0,0.7,340.45,23.52941176,150,0,2,2,198.29,1,1,2,180,1,1,6.947959184,6,0.571428571,0,6.837586207,4,1,0,5,7,2,0,1,1.428571429,0,0.244444444,0.5,6,1,0,0.675165517,0,0,5,3,0,0,0,0,12,1,3,0,0,1,32.4878,2,0,2,1,0,0,0,1,1,1,0,1,0,11,4,0,0,19.5798,44.82758621,1,0,1
5,19,469.46,196,8.693703704,0.729064815,1.107277778,0.06779661,39.3695,120,7.407407407,37.03703704,59.793,5.555555556,0.852941176,340.45,48.14814815,150,0.615384615,3,2,198.29,4,0.038461538,2,180,4,2,6.947959184,8,0.206896552,0.705882353,6.837586207,1,26,3,4,20,2,14,1,1.206896552,1,0.069518717,0.5,15,4,24,0.675165517,1,0,7,0,0,0,15,3,53,0,0,6,0,2,32.4878,1,1,3,3,0,9,0,1,1,0,0,0,0,39,26,0,1,19.5798,44.82758621,0,0,1
5,19,837.78,196,9.308666667,0.766483333,1.11536,0.058823529,68.9835,120,0,33.33333333,100.3824,16.66666667,1,340.45,46.66666667,150,0.833333333,0,2,198.29,6,0,2,180,0,3,6.947959184,18,0.2,0.9,6.837586207,0,63,15,0,30,2,60,3,1.2,0,0.040677966,0.538461538,24,0,54,0.675165517,0,0,9,0,0,0,24,0,105,0,0,0,0,0,32.4878,6,0,6,7,0,12,0,1,3,0,0,0,0,72,42,0,0,19.5798,44.82758621,0,0,1
5,19,1425.25,196,8.852484472,0.746474534,1.103826087,0.149425287,120.1824,120,7.453416149,38.50931677,177.716,3.726708075,0.848484848,340.45,46.58385093,150,0.589285714,2,2,198.29,26,0.04,2,180,0,10,6.947959184,24,0,0.666666667,6.837586207,3,76,6,12,62,2,6,6,1,0,0.023088023,1,56,0,66,0.675165517,0,0,18,0,0,0,53,2,155,2,1,11,0,0,32.4878,0,0,0,14,6,13,0,1,6,0,0,0,0,112,75,0,0,19.5798,44.82758621,0,2,1
5,19,959.02,196,9.047358491,0.729098113,1.113277358,0.122807018,77.2844,120,7.547169811,37.73584906,118.0074,7.547169811,0.696969697,340.45,43.39622642,150,0.567567568,10,2,198.29,14,0.043478261,2,180,10,8,6.947959184,20,0.173913043,0.636363636,6.837586207,2,50,8,8,40,2,14,2,1.173913043,2,0.034498834,0.555555556,28,10,42,0.675165517,0,0,16,0,0,0,28,6,103,0,0,8,1,6,32.4878,0,0,4,5,0,14,1,1,4,0,0,0,0,74,46,0,2,19.5798,44.82758621,0,0,1
5,19,2419.21,196,8.797127273,0.752586545,1.099482182,0.078688525,206.9613,120,6.545454545,37.81818182,302.3576,3.272727273,0.877192982,340.45,49.09090909,150,0.597014925,9,2,198.29,24,0.081481481,2,180,3,11,6.947959184,36,0.24,0.701754386,6.837586207,11,131,9,18,104,2,14,9,1.24,12,0.013828689,0.419354839,85,3,120,0.675165517,0,1,27,0,0,1,80,17,272,0,1,23,3,9,32.4878,0,0,18,13,0,40,0,1,9,0,0,0,0,201,135,0,6,19.5798,44.82758621,1,0,1
5,19,855.75,196,8.9140625,0.73810625,1.10441875,0.085714286,70.8582,120,9.375,37.5,106.0242,3.125,0.8,340.45,46.875,150,0.52173913,6,2,198.29,9,0.133333333,2,180,0,6,6.947959184,15,0.25,0.6,6.837586207,6,42,3,9,36,2,14,3,1.25,0,0.038983051,0.4,36,0,36,0.675165517,0,0,12,6,0,0,24,6,93,0,0,6,0,6,32.4878,0,0,6,4,0,12,0,1,3,0,0,0,0,69,45,0,3,19.5798,44.82758621,0,0,1
5,19,804.94,196,8.384791667,0.72940625,1.111510417,0.137254902,70.023,120,10.41666667,43.75,106.705,2.083333333,0.62962963,340.45,39.58333333,150,0.5,8,2,198.29,14,0.210526316,2,180,8,2,6.947959184,16,0.235294118,0.555555556,6.837586207,8,32,2,10,42,2,14,2,1.235294118,2,0.041928721,0.428571429,28,8,30,0.675165517,0,0,12,4,0,2,20,6,77,0,0,4,2,2,32.4878,0,0,4,3,0,10,0,1,4,6,0,6,0,60,38,2,2,19.5798,44.82758621,0,0,1
5,19,339.36,196,8.08,0.707121429,1.118071429,0.111111111,29.6991,120,4.761904762,42.85714286,46.959,7.142857143,0.791666667,340.45,42.85714286,150,0.62962963,1,2,198.29,5,0.166666667,2,180,1,1,6.947959184,6,0.210526316,0.708333333,6.837586207,3,18,3,2,18,2,14,1,1.210526316,1,0.097826087,0.5,12,1,17,0.675165517,0,0,4,2,0,1,8,2,36.5,0,0,2,0,1,32.4878,1,0,2,2,0,4,0,1,1,0,0,0,0,27,18,1,0,19.5798,44.82758621,0,0,1
5,19,832.95,196,7.437053571,0.653108036,1.12193125,0.208695652,73.1481,120,11.60714286,47.32142857,125.6563,0,0.406779661,340.45,40.17857143,150,0.387096774,14,2,198.29,24,0.377777778,2,180,2,5,6.947959184,14,0,0.406779661,6.837586207,17,29,0,13,53,2,6,1,1,0,0.036236119,1,25,2,24,0.675165517,0,6,13,2,0,6,16,4,79,6,0,4,0,5,32.4878,0,2,0,4,12,8,0,1,1,2,2,0,1,62,45,4,0,19.5798,44.82758621,0,6,1
5,19,740.81,196,7.798,0.71412,1.10356,0.098039216,67.8414,120,6.315789474,44.21052632,104.8382,0,0.754716981,340.45,47.36842105,150,0.6,6,2,198.29,10,0.2,2,180,2,2,6.947959184,8,0.2,0.679245283,6.837586207,9,38,0,6,42,2,14,2,1.2,0,0.043541364,0.5,26,2,36,0.675165517,2,4,6,2,0,4,22,8,80,2,0,6,0,2,32.4878,0,2,4,4,10,14,0,1,2,0,0,0,0,60,45,4,2,19.5798,44.82758621,0,2,1
5,19,488.85,196,9.052777778,0.721905556,1.105633333,0.157894737,38.9829,120,16.66666667,33.33333333,59.7042,5.555555556,0.666666667,340.45,38.88888889,150,0.615384615,6,2,198.29,9,0,2,180,6,0,6.947959184,15,0,0.666666667,6.837586207,0,24,3,9,18,2,6,0,1,0,0.061904762,1,12,6,24,0.675165517,0,0,12,0,0,0,12,0,51,0,0,6,0,0,32.4878,0,0,0,4,0,6,0,1,0,6,3,6,0,39,21,0,0,19.5798,44.82758621,0,0,1
5,19,933.57,196,9.063786408,0.692904854,1.117763107,0.183486239,71.3692,120,17.47572816,36.89320388,115.1296,2.912621359,0.523076923,340.45,39.80582524,150,0.338028169,13,2,198.29,20,0.243902439,2,180,4,9,6.947959184,24,0.235294118,0.369230769,6.837586207,10,33,3,18,38,2,14,2,1.235294118,0,0.034134615,0.428571429,30,4,24,0.675165517,0,0,21,6,0,4,16,4,92,0,1,4,0,9,32.4878,0,2,4,3,0,8,0,1,2,4,0,2,0,71,41,2,2,19.5798,44.82758621,0,0,1
5,19,672.5,196,10.18939394,0.7574,1.090504545,0.095890411,49.9884,120,18.18181818,25.75757576,71.9733,0,0.775510204,340.45,54.54545455,150,0.535714286,7,2,198.29,7,0,2,180,0,7,6.947959184,13,0.210526316,0.612244898,6.837586207,0,37,0,12,17,2,20,1,1.210526316,0,0.047619048,0.5,17,0,30,0.675165517,0,0,12,0,0,0,17,8,78,0,0,5,0,7,32.4878,2,0,4,4,0,13,0,1,1,0,0,0,0,56,36,0,1,19.5798,44.82758621,0,0,1
5,19,333.35,196,8.33375,0.73708,1.10836,0.093023256,29.4832,120,2.5,40,44.3344,7.5,0.875,340.45,47.5,150,0.814814815,1,2,198.29,4,0,2,180,2,1,6.947959184,5,0.095238095,0.875,6.837586207,0,23,3,1,16,2,14,1,1.095238095,0,0.097826087,0.75,14,2,21,0.675165517,0,0,3,0,0,0,14,0,39,0,0,2,0,1,32.4878,1,0,1,3,0,4,0,1,1,0,0,0,0,27,19,0,1,19.5798,44.82758621,0,0,1
5,19,1030.86,196,9.042631579,0.751696491,1.096115789,0.129032258,85.6934,120,10.52631579,36.84210526,124.9572,0,0.805555556,340.45,49.12280702,150,0.658536585,4,2,198.29,16,0.035714286,2,180,0,4,6.947959184,16,0.137931034,0.75,6.837586207,2,58,0,12,42,2,14,4,1.137931034,2,0.032081377,0.636363636,40,0,54,0.675165517,0,0,12,0,0,0,40,6,113,0,2,8,0,4,32.4878,0,0,4,7,0,14,0,1,4,0,0,0,0,82,56,0,2,19.5798,44.82758621,0,0,1
5,19,1327.29,196,8.675098039,0.732623529,1.103817647,0.125,112.0914,120,7.843137255,37.25490196,168.8841,3.921568627,0.84375,340.45,49.01960784,150,0.675675676,3,2,198.29,21,0.08,2,180,3,3,6.947959184,21,0.148148148,0.78125,6.837586207,6,78,6,12,57,2,14,3,1.148148148,6,0.024342105,0.625,48,3,75,0.675165517,0,0,18,3,0,0,36,9,151.5,0,0,9,3,3,32.4878,3,0,6,10,0,18,0,1,3,0,3,0,0,111,75,0,3,19.5798,44.82758621,0,0,1
5,19,543.51,196,8.49234375,0.670721875,1.1263375,0.144927536,42.9262,120,14.0625,40.625,72.0856,4.6875,0.684210526,340.45,39.0625,150,0.279069767,5,2,198.29,10,0.4,2,180,1,4,6.947959184,13,0.153846154,0.315789474,6.837586207,10,16,3,9,26,2,14,1,1.153846154,2,0.06116643,0.666666667,23,1,12,0.675165517,0,0,12,6,0,3,8,2,53,0,3,2,0,4,32.4878,0,0,2,4,0,4,0,1,1,1,0,1,0,43,25,0,1,19.5798,44.82758621,0,0,1
5,19,723.57,196,9.6476,0.785684,1.092064,0.035714286,58.9263,120,8,32,81.9048,4,0.941176471,340.45,52,150,0.7,3,2,198.29,3,0,2,180,0,3,6.947959184,12,0.25,0.823529412,6.837586207,0,45,3,6,24,2,48,3,1.25,0,0.047058824,0.4,24,0,42,0.675165517,0,0,9,0,0,0,24,6,84,0,0,6,0,3,32.4878,0,0,6,4,0,12,0,1,3,0,0,0,0,60,39,0,3,19.5798,44.82758621,0,0,1
5,19,729.84,196,12.164,0.838355,1.12352,0.090909091,50.3013,120,0,30,67.4112,25,0.857142857,340.45,30,150,0,0,2,198.29,6,0,2,180,6,15,6.947959184,24,0,0,6.837586207,0,15,15,0,18,2,18,3,1,12,0.055749129,1,0,6,0,0.675165517,0,0,15,0,0,0,0,0,63,0,0,0,6,0,32.4878,6,0,0,7,0,0,0,1,9,0,0,0,0,48,18,0,0,19.5798,44.82758621,0,0,1
5,19,527.44,196,9.418571429,0.755380357,1.108894643,0.064516129,42.3013,120,7.142857143,33.92857143,62.0981,8.928571429,0.891891892,340.45,46.42857143,150,0.674418605,2,2,198.29,4,0,2,180,3,2,6.947959184,11,0.242424242,0.783783784,6.837586207,0,31,5,4,19,2,14,2,1.242424242,0,0.064564565,0.428571429,16,3,29,0.675165517,0,0,8,0,0,0,16,4,59.5,0,0,4,0,2,32.4878,1,0,4,3,0,8,0,1,2,0,0,0,0,43,26,0,0,19.5798,44.82758621,0,0,1
5,19,716.11,196,6.569816514,0.595499083,1.1392,0.388888889,64.9094,120,16.51376147,55.04587156,124.1728,0,0,340.45,24.7706422,150,0,6,2,198.29,42,1,2,180,6,0,6.947959184,22,0,0,6.837586207,27,0,0,18,60,2,0,0,0,0,0.040816327,0,36,6,0,0.675165517,0,0,18,18,0,9,0,0,48,6,12,0,0,0,32.4878,0,0,0,0,0,0,0,1,0,6,0,6,0,48,27,9,0,19.5798,44.82758621,0,0,1
5,19,1237.22,196,8.774609929,0.74492695,1.104640426,0.096774194,105.0347,120,4.964539007,36.17021277,155.7543,7.092198582,0.866666667,340.45,49.64539007,150,0.692307692,5,2,198.29,15,0.042857143,2,180,5,4,6.947959184,20,0.153846154,0.8,6.837586207,3,76,10,7,51,2,14,3,1.153846154,3,0.025967541,0.6,42,5,72,0.675165517,0,0,17,0,0,0,42,12,144,0,0,6,0,4,32.4878,0,0,6,9,0,18,1,1,3,0,0,0,0,104,70,0,3,19.5798,44.82758621,0,0,1
5,19,550.52,196,8.341212121,0.708509091,1.113836364,0,46.7616,120,9.090909091,42.42424242,73.5132,3.03030303,0.894736842,340.45,42.42424242,150,0.571428571,4,2,198.29,0,0.142857143,2,180,4,2,6.947959184,10,0.235294118,0.631578947,6.837586207,4,26,2,6,28,2,14,2,1.235294118,0,0.059743954,0.428571429,24,4,24,0.675165517,0,0,6,4,0,0,16,4,56,0,0,4,0,2,32.4878,0,0,4,3,0,8,0,1,2,0,0,0,0,42,28,0,0,19.5798,44.82758621,0,0,1
5,19,861.66,196,9.574,0.74375,1.10452,0.1875,66.9375,120,13.33333333,33.33333333,99.4068,3.333333333,0.7,340.45,46.66666667,150,0.545454545,6,2,198.29,18,0,2,180,0,9,6.947959184,18,0,0.6,6.837586207,0,45,3,12,30,2,8,3,1,0,0.037288136,1,24,0,36,0.675165517,0,0,15,0,0,0,24,6,93,0,0,6,0,6,32.4878,0,0,0,7,0,12,0,1,3,0,0,0,0,66,42,0,0,19.5798,44.82758621,0,0,1
5,19,1291.11,196,9.355869565,0.745554348,1.101602174,0.078431373,102.8865,120,10.86956522,32.60869565,152.0211,4.347826087,0.870967742,340.45,50,150,0.555555556,9,2,198.29,12,0.086956522,2,180,0,9,6.947959184,24,0.148148148,0.64516129,6.837586207,6,69,6,15,45,2,14,3,1.148148148,0,0.025245442,0.625,39,0,60,0.675165517,0,0,21,0,0,6,36,6,147,0,0,12,0,9,32.4878,3,0,6,10,0,18,0,1,3,0,3,0,0,108,69,3,3,19.5798,44.82758621,0,0,1
5,19,410.4,196,8.731914894,0.641687234,1.170048936,0.021276596,30.1593,120,6.382978723,40.42553191,54.9923,25.53191489,0.642857143,340.45,25.53191489,150,0.642857143,9,2,198.29,1,0,2,180,14,1,6.947959184,16,0,0.642857143,6.837586207,0,19,12,3,19,2,8,1,1,0,0.074074074,1,5,14,18,0.675165517,0,0,13,0,0,0,5,0,38,0,0,1,0,1,32.4878,0,0,0,3,0,1,4,1,1,0,0,0,0,28,12,0,0,19.5798,44.82758621,0,0,1
5,19,1196.79,196,10.14228814,0.748216102,1.11399661,0.058394161,88.2895,120,16.94915254,31.3559322,131.4516,6.779661017,0.901234568,340.45,40.6779661,150,0.44,4,2,198.29,8,0.333333333,2,180,0,4,6.947959184,33,0.767123288,0.49382716,6.837586207,16,48,8,20,37,2,40,4,1.589041096,0,0.030864198,0.25,36,1,40,0.675165517,0,0,24,12,0,0,12,8,126,0,12,4,0,4,32.4878,4,0,28,5,0,12,0,1,5,0,4,0,0,100,48,0,0,19.5798,44.82758621,4,0,1
5,19,688.75,196,7.916666667,0.711604598,1.112089655,0.152173913,61.9096,120,4.597701149,43.67816092,96.7518,4.597701149,0.734693878,340.45,44.82758621,150,0.666666667,4,2,198.29,14,0.076923077,2,180,4,2,6.947959184,10,0,0.734693878,6.837586207,3,38,4,4,38,2,6,2,1,0,0.045918367,1,28,4,36,0.675165517,0,0,8,0,0,0,28,2,74,2,0,6,0,2,32.4878,0,0,0,6,6,8,0,1,2,0,0,0,0,54,39,0,0,19.5798,44.82758621,0,2,1
5,19,1227.49,196,10.49136752,0.751357265,1.114452137,0.058823529,87.9088,120,17.09401709,30.76923077,130.3909,6.837606838,0.901234568,340.45,41.02564103,150,0.44,4,2,198.29,8,0.333333333,2,180,0,4,6.947959184,33,0.767123288,0.49382716,6.837586207,16,48,8,20,36,2,40,4,1.589041096,0,0.030864198,0.25,36,0,40,0.675165517,0,0,24,12,0,0,12,8,126,0,12,4,0,4,32.4878,4,0,28,5,0,12,0,1,5,0,4,0,0,100,48,0,0,19.5798,44.82758621,4,0,1
5,19,1598.62,196,9.991375,0.753159375,1.10002,0.127906977,120.5055,120,13.75,33.75,176.0032,1.875,0.735849057,340.45,45,150,0.610169492,18,2,198.29,22,0,2,180,6,15,6.947959184,34,0,0.679245283,6.837586207,0,87,3,22,54,2,18,3,1,0,0.021203953,1,48,6,72,0.675165517,6,0,25,0,0,0,48,0,169,0,0,24,0,12,32.4878,0,6,0,13,0,24,0,1,9,0,0,0,0,118,72,0,1,19.5798,44.82758621,0,0,1
5,19,494.81,196,10.52787234,0.731259574,1.121702128,0.14,34.3692,120,17.0212766,36.17021277,52.72,4.255319149,0.633333333,340.45,34.04255319,150,0.363636364,6,2,198.29,7,0.25,2,180,3,4,6.947959184,14,0.210526316,0.4,6.837586207,4,16,2,8,17,2,6,2,1.157894737,0,0.075862069,0.75,14,3,12,0.675165517,0,0,10,3,0,0,8,0,43,0,4,4,0,4,32.4878,2,0,2,3,0,4,1,1,4,0,0,0,0,33,16,0,0,19.5798,44.82758621,1,0,1
5,19,945.84,196,8.757777778,0.717647222,1.110166667,0.102564103,77.5059,120,11.11111111,38.88888889,119.898,2.777777778,0.727272727,340.45,44.44444444,150,0.48,9,2,198.29,12,0.1875,2,180,3,6,6.947959184,18,0.25,0.545454545,6.837586207,9,42,3,12,42,2,14,3,1.25,0,0.034965035,0.4,39,3,36,0.675165517,0,0,15,6,0,3,24,6,99,0,0,6,0,6,32.4878,0,0,6,4,0,12,0,1,3,3,0,3,0,75,48,0,3,19.5798,44.82758621,0,0,1
5,19,652.51,196,9.19028169,0.710946479,1.109478873,0.105263158,50.4772,120,16.90140845,36.61971831,78.773,0,0.777777778,340.45,43.66197183,150,0.48,6,2,198.29,8,0.161290323,2,180,2,4,6.947959184,14,0,0.533333333,6.837586207,5,28,0,12,26,2,14,2,1.028571429,0,0.050505051,0.833333333,24,2,24,0.675165517,2,0,12,4,0,0,16,4,66,0,4,4,0,4,32.4878,0,2,0,5,0,8,0,1,2,0,0,0,0,50,31,0,0,19.5798,44.82758621,0,0,1
